Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,0,38.62,257.64,13.9356556615206,315.4680099
900.066,0,38.62,257.64,13.9356556615206,315.4680099
909.638,0.124517,38.62,257.64,13.9356556615206,315.4680099
919.211,0.165281,38.62,257.64,13.9356556615206,315.4680099
928.783,0.136589,38.62,257.64,13.9356556615206,315.4680099
938.356,0.149999,38.62,257.64,13.9356556615206,315.4680099
947.928,0.159572,38.62,257.64,13.9356556615206,315.4680099
957.5,0.157043,38.62,257.64,13.9356556615206,315.4680099
967.073,0.15613,38.62,257.64,13.9356556615206,315.4680099
976.645,0.155364,38.62,257.64,13.9356556615206,315.4680099
986.218,0.157889,38.62,257.64,13.9356556615206,315.4680099
995.79,0.156409,38.62,257.64,13.9356556615206,315.4680099
1005.36,0.160359,38.62,257.64,13.9356556615206,315.4680099
1014.94,0.160341,38.62,257.64,13.9356556615206,315.4680099
1024.51,0.162281,38.62,257.64,13.9356556615206,315.4680099
1034.08,0.163439,38.62,257.64,13.9356556615206,315.4680099
1043.65,0.163205,38.62,257.64,13.9356556615206,315.4680099
1053.23,0.163175,38.62,257.64,13.9356556615206,315.4680099
1062.8,0.165719,38.62,257.64,13.9356556615206,315.4680099
1072.37,0.167139,38.62,257.64,13.9356556615206,315.4680099
1081.94,0.167806,38.62,257.64,13.9356556615206,315.4680099
1091.52,0.166754,38.62,257.64,13.9356556615206,315.4680099
1101.09,0.166757,38.62,257.64,13.9356556615206,315.4680099
1110.66,0.159407,38.62,257.64,13.9356556615206,315.4680099
1120.23,0.162214,38.62,257.64,13.9356556615206,315.4680099
1129.81,0.181833,38.62,257.64,13.9356556615206,315.4680099
1139.38,0.174023,38.62,257.64,13.9356556615206,315.4680099
1148.95,0.173846,38.62,257.64,13.9356556615206,315.4680099
1158.52,0.177629,38.62,257.64,13.9356556615206,315.4680099
1168.1,0.171213,38.62,257.64,13.9356556615206,315.4680099
1177.67,0.169107,38.62,257.64,13.9356556615206,315.4680099
1187.24,0.173621,38.62,257.64,13.9356556615206,315.4680099
1196.81,0.171607,38.62,257.64,13.9356556615206,315.4680099
1206.39,0.176666,38.62,257.64,13.9356556615206,315.4680099
1215.96,0.177042,38.62,257.64,13.9356556615206,315.4680099
1225.53,0.17904,38.62,257.64,13.9356556615206,315.4680099
1235.1,0.180756,38.62,257.64,13.9356556615206,315.4680099
1244.68,0.181575,38.62,257.64,13.9356556615206,315.4680099
1254.25,0.182616,38.62,257.64,13.9356556615206,315.4680099
1263.82,0.182583,38.62,257.64,13.9356556615206,315.4680099
1273.39,0.18748,38.62,257.64,13.9356556615206,315.4680099
1282.97,0.18783,38.62,257.64,13.9356556615206,315.4680099
1292.54,0.187498,38.62,257.64,13.9356556615206,315.4680099
1302.11,0.185306,38.62,257.64,13.9356556615206,315.4680099
1311.68,0.183162,38.62,257.64,13.9356556615206,315.4680099
1321.26,0.183459,38.62,257.64,13.9356556615206,315.4680099
1330.83,0.174484,38.62,257.64,13.9356556615206,315.4680099
1340.4,0.169477,38.62,257.64,13.9356556615206,315.4680099
1349.97,0.079701,38.62,257.64,13.9356556615206,315.4680099
1359.55,0,38.62,257.64,13.9356556615206,315.4680099
