Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.492981,0,18.45,145.56,6.11180144536146,288.1946017
900.065979,0,18.45,145.56,6.11180144536146,288.1946017
909.638,0.12844,18.45,145.56,6.11180144536146,288.1946017
919.210999,0.121236,18.45,145.56,6.11180144536146,288.1946017
928.78302,0.111084,18.45,145.56,6.11180144536146,288.1946017
938.356018,0.124503,18.45,145.56,6.11180144536146,288.1946017
947.927979,0.121165,18.45,145.56,6.11180144536146,288.1946017
957.5,0.121095,18.45,145.56,6.11180144536146,288.1946017
967.072998,0.122867,18.45,145.56,6.11180144536146,288.1946017
976.64502,0.122415,18.45,145.56,6.11180144536146,288.1946017
986.218018,0.123094,18.45,145.56,6.11180144536146,288.1946017
995.789978,0.12515,18.45,145.56,6.11180144536146,288.1946017
1005.359985,0.126393,18.45,145.56,6.11180144536146,288.1946017
1014.940002,0.127376,18.45,145.56,6.11180144536146,288.1946017
1024.51001,0.128492,18.45,145.56,6.11180144536146,288.1946017
1034.079956,0.130629,18.45,145.56,6.11180144536146,288.1946017
1043.650024,0.131333,18.45,145.56,6.11180144536146,288.1946017
1053.22998,0.132347,18.45,145.56,6.11180144536146,288.1946017
1062.800049,0.133051,18.45,145.56,6.11180144536146,288.1946017
1072.369995,0.133839,18.45,145.56,6.11180144536146,288.1946017
1081.939941,0.134247,18.45,145.56,6.11180144536146,288.1946017
1091.52002,0.135115,18.45,145.56,6.11180144536146,288.1946017
1101.089966,0.134052,18.45,145.56,6.11180144536146,288.1946017
1110.660034,0.13385,18.45,145.56,6.11180144536146,288.1946017
1120.22998,0.130134,18.45,145.56,6.11180144536146,288.1946017
1129.810059,0.139612,18.45,145.56,6.11180144536146,288.1946017
1139.380005,0.138541,18.45,145.56,6.11180144536146,288.1946017
1148.949951,0.132838,18.45,145.56,6.11180144536146,288.1946017
1158.52002,0.135019,18.45,145.56,6.11180144536146,288.1946017
1168.099976,0.136291,18.45,145.56,6.11180144536146,288.1946017
1177.670044,0.135502,18.45,145.56,6.11180144536146,288.1946017
1187.23999,0.136303,18.45,145.56,6.11180144536146,288.1946017
1196.810059,0.137932,18.45,145.56,6.11180144536146,288.1946017
1206.390015,0.140354,18.45,145.56,6.11180144536146,288.1946017
1215.959961,0.142408,18.45,145.56,6.11180144536146,288.1946017
1225.530029,0.143003,18.45,145.56,6.11180144536146,288.1946017
1235.099976,0.145401,18.45,145.56,6.11180144536146,288.1946017
1244.680054,0.146305,18.45,145.56,6.11180144536146,288.1946017
1254.25,0.148008,18.45,145.56,6.11180144536146,288.1946017
1263.819946,0.14837,18.45,145.56,6.11180144536146,288.1946017
1273.390015,0.150246,18.45,145.56,6.11180144536146,288.1946017
1282.969971,0.151599,18.45,145.56,6.11180144536146,288.1946017
1292.540039,0.150736,18.45,145.56,6.11180144536146,288.1946017
1302.109985,0.149637,18.45,145.56,6.11180144536146,288.1946017
1311.680054,0.148253,18.45,145.56,6.11180144536146,288.1946017
1321.26001,0.147406,18.45,145.56,6.11180144536146,288.1946017
1330.829956,0.142127,18.45,145.56,6.11180144536146,288.1946017
1340.400024,0.140179,18.45,145.56,6.11180144536146,288.1946017
1349.969971,0.114609,18.45,145.56,6.11180144536146,288.1946017
1359.550049,0,18.45,145.56,6.11180144536146,288.1946017
1369.119995,0,18.45,145.56,6.11180144536146,288.1946017
1378.689941,0,18.45,145.56,6.11180144536146,288.1946017
1388.26001,0,18.45,145.56,6.11180144536146,288.1946017
1397.839966,0,18.45,145.56,6.11180144536146,288.1946017
1407.410034,0,18.45,145.56,6.11180144536146,288.1946017
1416.97998,0.03187,18.45,145.56,6.11180144536146,288.1946017
1426.550049,0.032569,18.45,145.56,6.11180144536146,288.1946017
1436.119995,0.034793,18.45,145.56,6.11180144536146,288.1946017
1445.699951,0.053628,18.45,145.56,6.11180144536146,288.1946017
1455.27002,0.056835,18.45,145.56,6.11180144536146,288.1946017
1464.839966,0.057731,18.45,145.56,6.11180144536146,288.1946017
1474.410034,0.059682,18.45,145.56,6.11180144536146,288.1946017
1483.98999,0.063139,18.45,145.56,6.11180144536146,288.1946017
1493.560059,0.070687,18.45,145.56,6.11180144536146,288.1946017
1503.130005,0.075996,18.45,145.56,6.11180144536146,288.1946017
1512.699951,0.081545,18.45,145.56,6.11180144536146,288.1946017
1522.280029,0.089668,18.45,145.56,6.11180144536146,288.1946017
1531.849976,0.095462,18.45,145.56,6.11180144536146,288.1946017
1541.420044,0.100224,18.45,145.56,6.11180144536146,288.1946017
1550.98999,0.106212,18.45,145.56,6.11180144536146,288.1946017
1560.569946,0.110837,18.45,145.56,6.11180144536146,288.1946017
1570.140015,0.115985,18.45,145.56,6.11180144536146,288.1946017
