Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.492981,0,18.45,145.55,3.29952098082031,287.5813728
900.065979,0,18.45,145.55,3.29952098082031,287.5813728
909.638,0.127337,18.45,145.55,3.29952098082031,287.5813728
919.210999,0.137993,18.45,145.55,3.29952098082031,287.5813728
928.78302,0.127169,18.45,145.55,3.29952098082031,287.5813728
938.356018,0.128876,18.45,145.55,3.29952098082031,287.5813728
947.927979,0.135054,18.45,145.55,3.29952098082031,287.5813728
957.5,0.137739,18.45,145.55,3.29952098082031,287.5813728
967.072998,0.138169,18.45,145.55,3.29952098082031,287.5813728
976.64502,0.138852,18.45,145.55,3.29952098082031,287.5813728
986.218018,0.139356,18.45,145.55,3.29952098082031,287.5813728
995.789978,0.14092,18.45,145.55,3.29952098082031,287.5813728
1005.359985,0.143341,18.45,145.55,3.29952098082031,287.5813728
1014.940002,0.144796,18.45,145.55,3.29952098082031,287.5813728
1024.51001,0.144768,18.45,145.55,3.29952098082031,287.5813728
1034.079956,0.146031,18.45,145.55,3.29952098082031,287.5813728
1043.650024,0.148603,18.45,145.55,3.29952098082031,287.5813728
1053.22998,0.149888,18.45,145.55,3.29952098082031,287.5813728
1062.800049,0.150541,18.45,145.55,3.29952098082031,287.5813728
1072.369995,0.152103,18.45,145.55,3.29952098082031,287.5813728
1081.939941,0.15238,18.45,145.55,3.29952098082031,287.5813728
1091.52002,0.152556,18.45,145.55,3.29952098082031,287.5813728
1101.089966,0.153407,18.45,145.55,3.29952098082031,287.5813728
1110.660034,0.153804,18.45,145.55,3.29952098082031,287.5813728
1120.22998,0.151908,18.45,145.55,3.29952098082031,287.5813728
1129.810059,0.150595,18.45,145.55,3.29952098082031,287.5813728
1139.380005,0.153368,18.45,145.55,3.29952098082031,287.5813728
1148.949951,0.150753,18.45,145.55,3.29952098082031,287.5813728
1158.52002,0.150144,18.45,145.55,3.29952098082031,287.5813728
1168.099976,0.152211,18.45,145.55,3.29952098082031,287.5813728
1177.670044,0.15441,18.45,145.55,3.29952098082031,287.5813728
1187.23999,0.155821,18.45,145.55,3.29952098082031,287.5813728
1196.810059,0.154857,18.45,145.55,3.29952098082031,287.5813728
1206.390015,0.15774,18.45,145.55,3.29952098082031,287.5813728
1215.959961,0.160413,18.45,145.55,3.29952098082031,287.5813728
1225.530029,0.161412,18.45,145.55,3.29952098082031,287.5813728
1235.099976,0.162626,18.45,145.55,3.29952098082031,287.5813728
1244.680054,0.166367,18.45,145.55,3.29952098082031,287.5813728
1254.25,0.165881,18.45,145.55,3.29952098082031,287.5813728
1263.819946,0.166868,18.45,145.55,3.29952098082031,287.5813728
1273.390015,0.167566,18.45,145.55,3.29952098082031,287.5813728
1282.969971,0.169706,18.45,145.55,3.29952098082031,287.5813728
1292.540039,0.170266,18.45,145.55,3.29952098082031,287.5813728
1302.109985,0.168195,18.45,145.55,3.29952098082031,287.5813728
1311.680054,0.168342,18.45,145.55,3.29952098082031,287.5813728
1321.26001,0.168138,18.45,145.55,3.29952098082031,287.5813728
1330.829956,0.165146,18.45,145.55,3.29952098082031,287.5813728
1340.400024,0.16355,18.45,145.55,3.29952098082031,287.5813728
1349.969971,0.145537,18.45,145.55,3.29952098082031,287.5813728
1359.550049,0,18.45,145.55,3.29952098082031,287.5813728
1369.119995,0,18.45,145.55,3.29952098082031,287.5813728
1378.689941,0,18.45,145.55,3.29952098082031,287.5813728
1388.26001,0,18.45,145.55,3.29952098082031,287.5813728
1397.839966,0,18.45,145.55,3.29952098082031,287.5813728
1407.410034,0,18.45,145.55,3.29952098082031,287.5813728
1416.97998,0.03187,18.45,145.55,3.29952098082031,287.5813728
