Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,0.739479,46.25,99.49,16.2455999602154,292.8432157
900.066,0.358279,46.25,99.49,16.2455999602154,292.8432157
909.638,0.31193,46.25,99.49,16.2455999602154,292.8432157
919.211,0.315925,46.25,99.49,16.2455999602154,292.8432157
928.783,0.327741,46.25,99.49,16.2455999602154,292.8432157
938.356,0.317638,46.25,99.49,16.2455999602154,292.8432157
947.928,0.322055,46.25,99.49,16.2455999602154,292.8432157
957.5,0.32843,46.25,99.49,16.2455999602154,292.8432157
967.073,0.327231,46.25,99.49,16.2455999602154,292.8432157
976.645,0.330748,46.25,99.49,16.2455999602154,292.8432157
986.218,0.334465,46.25,99.49,16.2455999602154,292.8432157
995.79,0.338916,46.25,99.49,16.2455999602154,292.8432157
1005.36,0.34146,46.25,99.49,16.2455999602154,292.8432157
1014.94,0.34259,46.25,99.49,16.2455999602154,292.8432157
1024.51,0.345345,46.25,99.49,16.2455999602154,292.8432157
1034.08,0.343102,46.25,99.49,16.2455999602154,292.8432157
1043.65,0.348099,46.25,99.49,16.2455999602154,292.8432157
1053.23,0.346188,46.25,99.49,16.2455999602154,292.8432157
1062.8,0.348941,46.25,99.49,16.2455999602154,292.8432157
1072.37,0.347784,46.25,99.49,16.2455999602154,292.8432157
1081.94,0.348273,46.25,99.49,16.2455999602154,292.8432157
1091.52,0.35131,46.25,99.49,16.2455999602154,292.8432157
1101.09,0.353786,46.25,99.49,16.2455999602154,292.8432157
1110.66,0.351542,46.25,99.49,16.2455999602154,292.8432157
1120.23,0.354733,46.25,99.49,16.2455999602154,292.8432157
1129.81,0.354501,46.25,99.49,16.2455999602154,292.8432157
1139.38,0.350358,46.25,99.49,16.2455999602154,292.8432157
1148.95,0.356538,46.25,99.49,16.2455999602154,292.8432157
1158.52,0.351849,46.25,99.49,16.2455999602154,292.8432157
1168.1,0.350987,46.25,99.49,16.2455999602154,292.8432157
