Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,0.975042,40.7,105.12,20.9477871214818,298.31775
900.066,0.389232,40.7,105.12,20.9477871214818,298.31775
909.638,0.308269,40.7,105.12,20.9477871214818,298.31775
919.211,0.299399,40.7,105.12,20.9477871214818,298.31775
928.783,0.303028,40.7,105.12,20.9477871214818,298.31775
938.356,0.303027,40.7,105.12,20.9477871214818,298.31775
947.928,0.305696,40.7,105.12,20.9477871214818,298.31775
957.5,0.311211,40.7,105.12,20.9477871214818,298.31775
967.073,0.308321,40.7,105.12,20.9477871214818,298.31775
976.645,0.311485,40.7,105.12,20.9477871214818,298.31775
986.218,0.312547,40.7,105.12,20.9477871214818,298.31775
995.79,0.314184,40.7,105.12,20.9477871214818,298.31775
1005.36,0.316241,40.7,105.12,20.9477871214818,298.31775
1014.94,0.317198,40.7,105.12,20.9477871214818,298.31775
1024.51,0.318912,40.7,105.12,20.9477871214818,298.31775
1034.08,0.320798,40.7,105.12,20.9477871214818,298.31775
1043.65,0.320925,40.7,105.12,20.9477871214818,298.31775
1053.23,0.321534,40.7,105.12,20.9477871214818,298.31775
1062.8,0.322289,40.7,105.12,20.9477871214818,298.31775
1072.37,0.324192,40.7,105.12,20.9477871214818,298.31775
1081.94,0.324631,40.7,105.12,20.9477871214818,298.31775
1091.52,0.32384,40.7,105.12,20.9477871214818,298.31775
1101.09,0.323572,40.7,105.12,20.9477871214818,298.31775
1110.66,0.318098,40.7,105.12,20.9477871214818,298.31775
1120.23,0.329039,40.7,105.12,20.9477871214818,298.31775
1129.81,0.32659,40.7,105.12,20.9477871214818,298.31775
1139.38,0.323628,40.7,105.12,20.9477871214818,298.31775
1148.95,0.33723,40.7,105.12,20.9477871214818,298.31775
1158.52,0.330394,40.7,105.12,20.9477871214818,298.31775
1168.1,0.332267,40.7,105.12,20.9477871214818,298.31775
1177.67,0.331877,40.7,105.12,20.9477871214818,298.31775
1187.24,0.336883,40.7,105.12,20.9477871214818,298.31775
1196.81,0.337305,40.7,105.12,20.9477871214818,298.31775
1206.39,0.340463,40.7,105.12,20.9477871214818,298.31775
1215.96,0.340665,40.7,105.12,20.9477871214818,298.31775
1225.53,0.342781,40.7,105.12,20.9477871214818,298.31775
1235.1,0.344301,40.7,105.12,20.9477871214818,298.31775
1244.68,0.344541,40.7,105.12,20.9477871214818,298.31775
1254.25,0.345361,40.7,105.12,20.9477871214818,298.31775
1263.82,0.348934,40.7,105.12,20.9477871214818,298.31775
1273.39,0.349321,40.7,105.12,20.9477871214818,298.31775
1282.97,0.351504,40.7,105.12,20.9477871214818,298.31775
1292.54,0.352616,40.7,105.12,20.9477871214818,298.31775
1302.11,0.353194,40.7,105.12,20.9477871214818,298.31775
1311.68,0.353488,40.7,105.12,20.9477871214818,298.31775
1321.26,0.350756,40.7,105.12,20.9477871214818,298.31775
1330.83,0.35539,40.7,105.12,20.9477871214818,298.31775
1340.4,0.346078,40.7,105.12,20.9477871214818,298.31775
1349.97,0.3517,40.7,105.12,20.9477871214818,298.31775
1359.55,0.174421,40.7,105.12,20.9477871214818,298.31775
1369.12,0.099078,40.7,105.12,20.9477871214818,298.31775
1378.69,-0.129752,40.7,105.12,20.9477871214818,298.31775
1388.26,0.01544,40.7,105.12,20.9477871214818,298.31775
1397.84,-0.021255,40.7,105.12,20.9477871214818,298.31775
1407.41,0.319115,40.7,105.12,20.9477871214818,298.31775
1416.98,0.342625,40.7,105.12,20.9477871214818,298.31775
1426.55,0.344112,40.7,105.12,20.9477871214818,298.31775
1436.12,0.38147,40.7,105.12,20.9477871214818,298.31775
1445.7,0.381688,40.7,105.12,20.9477871214818,298.31775
1455.27,0.377366,40.7,105.12,20.9477871214818,298.31775
1464.84,0.378424,40.7,105.12,20.9477871214818,298.31775
1474.41,0.386755,40.7,105.12,20.9477871214818,298.31775
1483.99,0.396756,40.7,105.12,20.9477871214818,298.31775
1493.56,0.39832,40.7,105.12,20.9477871214818,298.31775
1503.13,0.399569,40.7,105.12,20.9477871214818,298.31775
1512.7,0.399361,40.7,105.12,20.9477871214818,298.31775
1522.28,0.397751,40.7,105.12,20.9477871214818,298.31775
1531.85,0.397916,40.7,105.12,20.9477871214818,298.31775
1541.42,0.396363,40.7,105.12,20.9477871214818,298.31775
1550.99,0.396248,40.7,105.12,20.9477871214818,298.31775
1560.57,0.396538,40.7,105.12,20.9477871214818,298.31775
1570.14,0.396979,40.7,105.12,20.9477871214818,298.31775
1579.71,0.39861,40.7,105.12,20.9477871214818,298.31775
1589.28,0.400017,40.7,105.12,20.9477871214818,298.31775
1598.86,0.400307,40.7,105.12,20.9477871214818,298.31775
1608.43,0.402132,40.7,105.12,20.9477871214818,298.31775
1618,0.401923,40.7,105.12,20.9477871214818,298.31775
1627.57,0.401529,40.7,105.12,20.9477871214818,298.31775
1637.15,0.399871,40.7,105.12,20.9477871214818,298.31775
1646.72,0.393828,40.7,105.12,20.9477871214818,298.31775
1656.29,0.391984,40.7,105.12,20.9477871214818,298.31775
1665.86,0.408308,40.7,105.12,20.9477871214818,298.31775
1675.44,0.418882,40.7,105.12,20.9477871214818,298.31775
1685.01,0.41807,40.7,105.12,20.9477871214818,298.31775
1694.58,0.416904,40.7,105.12,20.9477871214818,298.31775
1704.15,0.414414,40.7,105.12,20.9477871214818,298.31775
1713.73,0.418086,40.7,105.12,20.9477871214818,298.31775
1723.3,0.417991,40.7,105.12,20.9477871214818,298.31775
1732.87,0.419027,40.7,105.12,20.9477871214818,298.31775
1742.44,0.418482,40.7,105.12,20.9477871214818,298.31775
1752.02,0.418335,40.7,105.12,20.9477871214818,298.31775
1761.59,0.416317,40.7,105.12,20.9477871214818,298.31775
1771.16,0.416968,40.7,105.12,20.9477871214818,298.31775
1780.73,0.416079,40.7,105.12,20.9477871214818,298.31775
1790.31,0.414862,40.7,105.12,20.9477871214818,298.31775
1799.88,0.409454,40.7,105.12,20.9477871214818,298.31775
1809.45,0.401364,40.7,105.12,20.9477871214818,298.31775
1819.02,0.331401,40.7,105.12,20.9477871214818,298.31775
1828.6,0.208844,40.7,105.12,20.9477871214818,298.31775
1838.17,-0.34292,40.7,105.12,20.9477871214818,298.31775
1847.74,-0.177199,40.7,105.12,20.9477871214818,298.31775
1857.31,-0.109287,40.7,105.12,20.9477871214818,298.31775
1866.89,-0.027473,40.7,105.12,20.9477871214818,298.31775
1876.46,0.029136,40.7,105.12,20.9477871214818,298.31775
1886.03,0.219377,40.7,105.12,20.9477871214818,298.31775
1895.6,-0.168336,40.7,105.12,20.9477871214818,298.31775
1905.18,0.007335,40.7,105.12,20.9477871214818,298.31775
1914.75,0.219153,40.7,105.12,20.9477871214818,298.31775
1924.32,-0.106837,40.7,105.12,20.9477871214818,298.31775
1933.89,0.346341,40.7,105.12,20.9477871214818,298.31775
1943.47,0.365626,40.7,105.12,20.9477871214818,298.31775
1953.04,0.414941,40.7,105.12,20.9477871214818,298.31775
1962.61,0.426493,40.7,105.12,20.9477871214818,298.31775
1972.18,0.427295,40.7,105.12,20.9477871214818,298.31775
1981.76,0.41983,40.7,105.12,20.9477871214818,298.31775
1991.33,0.410115,40.7,105.12,20.9477871214818,298.31775
2000.9,0.428776,40.7,105.12,20.9477871214818,298.31775
2010.47,0.427981,40.7,105.12,20.9477871214818,298.31775
2020.05,0.440086,40.7,105.12,20.9477871214818,298.31775
2029.62,0.431993,40.7,105.12,20.9477871214818,298.31775
2039.19,0.429838,40.7,105.12,20.9477871214818,298.31775
2048.76,0.435372,40.7,105.12,20.9477871214818,298.31775
2058.34,0.436442,40.7,105.12,20.9477871214818,298.31775
2067.91,0.439382,40.7,105.12,20.9477871214818,298.31775
2077.48,0.436893,40.7,105.12,20.9477871214818,298.31775
2087.05,0.438449,40.7,105.12,20.9477871214818,298.31775
2096.63,0.440929,40.7,105.12,20.9477871214818,298.31775
2106.2,0.437116,40.7,105.12,20.9477871214818,298.31775
2115.77,0.440432,40.7,105.12,20.9477871214818,298.31775
2125.34,0.44107,40.7,105.12,20.9477871214818,298.31775
2134.92,0.454386,40.7,105.12,20.9477871214818,298.31775
2144.49,0.447319,40.7,105.12,20.9477871214818,298.31775
2154.06,0.442395,40.7,105.12,20.9477871214818,298.31775
2163.63,0.4514,40.7,105.12,20.9477871214818,298.31775
2173.21,0.433729,40.7,105.12,20.9477871214818,298.31775
2182.78,0.436444,40.7,105.12,20.9477871214818,298.31775
2192.35,0.43326,40.7,105.12,20.9477871214818,298.31775
2201.92,0.428792,40.7,105.12,20.9477871214818,298.31775
2211.5,0.428081,40.7,105.12,20.9477871214818,298.31775
2221.07,0.427112,40.7,105.12,20.9477871214818,298.31775
2230.64,0.430324,40.7,105.12,20.9477871214818,298.31775
2240.21,0.438764,40.7,105.12,20.9477871214818,298.31775
2249.79,0.449154,40.7,105.12,20.9477871214818,298.31775
2259.36,0.459043,40.7,105.12,20.9477871214818,298.31775
2268.93,0.454267,40.7,105.12,20.9477871214818,298.31775
2278.5,0.451693,40.7,105.12,20.9477871214818,298.31775
2288.08,0.441445,40.7,105.12,20.9477871214818,298.31775
2297.65,0.433703,40.7,105.12,20.9477871214818,298.31775
2307.22,0.429645,40.7,105.12,20.9477871214818,298.31775
2316.79,0.432339,40.7,105.12,20.9477871214818,298.31775
2326.37,0.420256,40.7,105.12,20.9477871214818,298.31775
2335.94,0.43389,40.7,105.12,20.9477871214818,298.31775
2345.51,0.430608,40.7,105.12,20.9477871214818,298.31775
2355.08,0.434646,40.7,105.12,20.9477871214818,298.31775
2364.66,0.424773,40.7,105.12,20.9477871214818,298.31775
2374.23,0.439124,40.7,105.12,20.9477871214818,298.31775
2383.8,0.429301,40.7,105.12,20.9477871214818,298.31775
2393.37,0.424324,40.7,105.12,20.9477871214818,298.31775
2402.95,0,40.7,105.12,20.9477871214818,298.31775
2412.52,0,40.7,105.12,20.9477871214818,298.31775
2422.09,0,40.7,105.12,20.9477871214818,298.31775
2431.66,0,40.7,105.12,20.9477871214818,298.31775
2441.24,0,40.7,105.12,20.9477871214818,298.31775
2450.81,0,40.7,105.12,20.9477871214818,298.31775
2460.38,0,40.7,105.12,20.9477871214818,298.31775
2469.95,0,40.7,105.12,20.9477871214818,298.31775
2479.53,0,40.7,105.12,20.9477871214818,298.31775
2489.1,0,40.7,105.12,20.9477871214818,298.31775
2498.67,0,40.7,105.12,20.9477871214818,298.31775
2508.24,0,40.7,105.12,20.9477871214818,298.31775
