Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,0,38.74,257.76,9.53706061223036,315.7160619
900.066,0,38.74,257.76,9.53706061223036,315.7160619
909.638,0.09338,38.74,257.76,9.53706061223036,315.7160619
919.211,0.176009,38.74,257.76,9.53706061223036,315.7160619
928.783,0.174516,38.74,257.76,9.53706061223036,315.7160619
938.356,0.152841,38.74,257.76,9.53706061223036,315.7160619
947.928,0.179917,38.74,257.76,9.53706061223036,315.7160619
957.5,0.177063,38.74,257.76,9.53706061223036,315.7160619
967.073,0.176931,38.74,257.76,9.53706061223036,315.7160619
976.645,0.176083,38.74,257.76,9.53706061223036,315.7160619
986.218,0.179327,38.74,257.76,9.53706061223036,315.7160619
995.79,0.179832,38.74,257.76,9.53706061223036,315.7160619
1005.36,0.184052,38.74,257.76,9.53706061223036,315.7160619
1014.94,0.186206,38.74,257.76,9.53706061223036,315.7160619
1024.51,0.184605,38.74,257.76,9.53706061223036,315.7160619
1034.08,0.189285,38.74,257.76,9.53706061223036,315.7160619
1043.65,0.190734,38.74,257.76,9.53706061223036,315.7160619
1053.23,0.189454,38.74,257.76,9.53706061223036,315.7160619
1062.8,0.190543,38.74,257.76,9.53706061223036,315.7160619
1072.37,0.192882,38.74,257.76,9.53706061223036,315.7160619
1081.94,0.192549,38.74,257.76,9.53706061223036,315.7160619
1091.52,0.193259,38.74,257.76,9.53706061223036,315.7160619
1101.09,0.194793,38.74,257.76,9.53706061223036,315.7160619
1110.66,0.190432,38.74,257.76,9.53706061223036,315.7160619
1120.23,0.196191,38.74,257.76,9.53706061223036,315.7160619
1129.81,0.19771,38.74,257.76,9.53706061223036,315.7160619
1139.38,0.196446,38.74,257.76,9.53706061223036,315.7160619
1148.95,0.197439,38.74,257.76,9.53706061223036,315.7160619
1158.52,0.198692,38.74,257.76,9.53706061223036,315.7160619
1168.1,0.195841,38.74,257.76,9.53706061223036,315.7160619
1177.67,0.198227,38.74,257.76,9.53706061223036,315.7160619
1187.24,0.199319,38.74,257.76,9.53706061223036,315.7160619
