Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,0.452102,46.22,99.51,14.6566670738767,292.6909316
900.066,0.183945,46.22,99.51,14.6566670738767,292.6909316
909.638,0.306518,46.22,99.51,14.6566670738767,292.6909316
919.211,0.331055,46.22,99.51,14.6566670738767,292.6909316
928.783,0.32677,46.22,99.51,14.6566670738767,292.6909316
938.356,0.33479,46.22,99.51,14.6566670738767,292.6909316
947.928,0.344206,46.22,99.51,14.6566670738767,292.6909316
957.5,0.340742,46.22,99.51,14.6566670738767,292.6909316
967.073,0.3466,46.22,99.51,14.6566670738767,292.6909316
976.645,0.350578,46.22,99.51,14.6566670738767,292.6909316
986.218,0.356954,46.22,99.51,14.6566670738767,292.6909316
995.79,0.362908,46.22,99.51,14.6566670738767,292.6909316
1005.36,0.364543,46.22,99.51,14.6566670738767,292.6909316
1014.94,0.366573,46.22,99.51,14.6566670738767,292.6909316
1024.51,0.368855,46.22,99.51,14.6566670738767,292.6909316
1034.08,0.370741,46.22,99.51,14.6566670738767,292.6909316
1043.65,0.373715,46.22,99.51,14.6566670738767,292.6909316
1053.23,0.376111,46.22,99.51,14.6566670738767,292.6909316
1062.8,0.378557,46.22,99.51,14.6566670738767,292.6909316
1072.37,0.379118,46.22,99.51,14.6566670738767,292.6909316
1081.94,0.382242,46.22,99.51,14.6566670738767,292.6909316
1091.52,0.382515,46.22,99.51,14.6566670738767,292.6909316
1101.09,0.382416,46.22,99.51,14.6566670738767,292.6909316
1110.66,0.388965,46.22,99.51,14.6566670738767,292.6909316
1120.23,0.383748,46.22,99.51,14.6566670738767,292.6909316
1129.81,0.382933,46.22,99.51,14.6566670738767,292.6909316
1139.38,0.382923,46.22,99.51,14.6566670738767,292.6909316
1148.95,0.386226,46.22,99.51,14.6566670738767,292.6909316
1158.52,0.38783,46.22,99.51,14.6566670738767,292.6909316
1168.1,0.390648,46.22,99.51,14.6566670738767,292.6909316
1177.67,0.39761,46.22,99.51,14.6566670738767,292.6909316
1187.24,0.395966,46.22,99.51,14.6566670738767,292.6909316
1196.81,0.397862,46.22,99.51,14.6566670738767,292.6909316
1206.39,0.403097,46.22,99.51,14.6566670738767,292.6909316
1215.96,0.400418,46.22,99.51,14.6566670738767,292.6909316
1225.53,0.408217,46.22,99.51,14.6566670738767,292.6909316
1235.1,0.410253,46.22,99.51,14.6566670738767,292.6909316
1244.68,0.409287,46.22,99.51,14.6566670738767,292.6909316
1254.25,0.412953,46.22,99.51,14.6566670738767,292.6909316
1263.82,0.418547,46.22,99.51,14.6566670738767,292.6909316
1273.39,0.419654,46.22,99.51,14.6566670738767,292.6909316
