Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,0,38.73,257.75,6.34411074676255,316.9262432
900.066,0,38.73,257.75,6.34411074676255,316.9262432
909.638,0.042517,38.73,257.75,6.34411074676255,316.9262432
919.211,0.147014,38.73,257.75,6.34411074676255,316.9262432
928.783,0.145412,38.73,257.75,6.34411074676255,316.9262432
938.356,0.109686,38.73,257.75,6.34411074676255,316.9262432
947.928,0.142063,38.73,257.75,6.34411074676255,316.9262432
957.5,0.149552,38.73,257.75,6.34411074676255,316.9262432
967.073,0.152479,38.73,257.75,6.34411074676255,316.9262432
976.645,0.151942,38.73,257.75,6.34411074676255,316.9262432
986.218,0.155626,38.73,257.75,6.34411074676255,316.9262432
995.79,0.157693,38.73,257.75,6.34411074676255,316.9262432
1005.36,0.160453,38.73,257.75,6.34411074676255,316.9262432
1014.94,0.162703,38.73,257.75,6.34411074676255,316.9262432
1024.51,0.162995,38.73,257.75,6.34411074676255,316.9262432
1034.08,0.163352,38.73,257.75,6.34411074676255,316.9262432
1043.65,0.166938,38.73,257.75,6.34411074676255,316.9262432
1053.23,0.166702,38.73,257.75,6.34411074676255,316.9262432
1062.8,0.170289,38.73,257.75,6.34411074676255,316.9262432
1072.37,0.16943,38.73,257.75,6.34411074676255,316.9262432
1081.94,0.171599,38.73,257.75,6.34411074676255,316.9262432
1091.52,0.172481,38.73,257.75,6.34411074676255,316.9262432
1101.09,0.171669,38.73,257.75,6.34411074676255,316.9262432
1110.66,0.172764,38.73,257.75,6.34411074676255,316.9262432
1120.23,0.175235,38.73,257.75,6.34411074676255,316.9262432
1129.81,0.171113,38.73,257.75,6.34411074676255,316.9262432
1139.38,0.174097,38.73,257.75,6.34411074676255,316.9262432
1148.95,0.171611,38.73,257.75,6.34411074676255,316.9262432
1158.52,0.172002,38.73,257.75,6.34411074676255,316.9262432
1168.1,0.172993,38.73,257.75,6.34411074676255,316.9262432
1177.67,0.176657,38.73,257.75,6.34411074676255,316.9262432
1187.24,0.176174,38.73,257.75,6.34411074676255,316.9262432
1196.81,0.178267,38.73,257.75,6.34411074676255,316.9262432
1206.39,0.180645,38.73,257.75,6.34411074676255,316.9262432
1215.96,0.182062,38.73,257.75,6.34411074676255,316.9262432
1225.53,0.185108,38.73,257.75,6.34411074676255,316.9262432
1235.1,0.185557,38.73,257.75,6.34411074676255,316.9262432
1244.68,0.187807,38.73,257.75,6.34411074676255,316.9262432
1254.25,0.190473,38.73,257.75,6.34411074676255,316.9262432
1263.82,0.191801,38.73,257.75,6.34411074676255,316.9262432
1273.39,0.193263,38.73,257.75,6.34411074676255,316.9262432
1282.97,0.193794,38.73,257.75,6.34411074676255,316.9262432
1292.54,0.193091,38.73,257.75,6.34411074676255,316.9262432
1302.11,0.194451,38.73,257.75,6.34411074676255,316.9262432
1311.68,0.195539,38.73,257.75,6.34411074676255,316.9262432
1321.26,0.193616,38.73,257.75,6.34411074676255,316.9262432
1330.83,0.191065,38.73,257.75,6.34411074676255,316.9262432
1340.4,0.190615,38.73,257.75,6.34411074676255,316.9262432
1349.97,0.103191,38.73,257.75,6.34411074676255,316.9262432
1359.55,0,38.73,257.75,6.34411074676255,316.9262432
1369.12,0,38.73,257.75,6.34411074676255,316.9262432
1378.69,0,38.73,257.75,6.34411074676255,316.9262432
1388.26,0,38.73,257.75,6.34411074676255,316.9262432
1397.84,0,38.73,257.75,6.34411074676255,316.9262432
1407.41,0,38.73,257.75,6.34411074676255,316.9262432
1416.98,0,38.73,257.75,6.34411074676255,316.9262432
1426.55,0.032569,38.73,257.75,6.34411074676255,316.9262432
1436.12,0.033316,38.73,257.75,6.34411074676255,316.9262432
1445.7,0.0365,38.73,257.75,6.34411074676255,316.9262432
1455.27,0.095639,38.73,257.75,6.34411074676255,316.9262432
1464.84,0.098022,38.73,257.75,6.34411074676255,316.9262432
