Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,0,18.48,145.38,11.8215425959223,287.3302615
900.066,0,18.48,145.38,11.8215425959223,287.3302615
909.638,0.143698,18.48,145.38,11.8215425959223,287.3302615
919.211,0.114053,18.48,145.38,11.8215425959223,287.3302615
928.783,0.103386,18.48,145.38,11.8215425959223,287.3302615
938.356,0.124245,18.48,145.38,11.8215425959223,287.3302615
947.928,0.112081,18.48,145.38,11.8215425959223,287.3302615
957.5,0.111016,18.48,145.38,11.8215425959223,287.3302615
967.073,0.114,18.48,145.38,11.8215425959223,287.3302615
976.645,0.112295,18.48,145.38,11.8215425959223,287.3302615
986.218,0.114066,18.48,145.38,11.8215425959223,287.3302615
995.79,0.113144,18.48,145.38,11.8215425959223,287.3302615
1005.36,0.115193,18.48,145.38,11.8215425959223,287.3302615
1014.94,0.117246,18.48,145.38,11.8215425959223,287.3302615
1024.51,0.117514,18.48,145.38,11.8215425959223,287.3302615
1034.08,0.11914,18.48,145.38,11.8215425959223,287.3302615
1043.65,0.119936,18.48,145.38,11.8215425959223,287.3302615
1053.23,0.12046,18.48,145.38,11.8215425959223,287.3302615
1062.8,0.120856,18.48,145.38,11.8215425959223,287.3302615
1072.37,0.122738,18.48,145.38,11.8215425959223,287.3302615
1081.94,0.121532,18.48,145.38,11.8215425959223,287.3302615
1091.52,0.121312,18.48,145.38,11.8215425959223,287.3302615
1101.09,0.121793,18.48,145.38,11.8215425959223,287.3302615
1110.66,0.117107,18.48,145.38,11.8215425959223,287.3302615
1120.23,0.1128,18.48,145.38,11.8215425959223,287.3302615
1129.81,0.12639,18.48,145.38,11.8215425959223,287.3302615
1139.38,0.125404,18.48,145.38,11.8215425959223,287.3302615
1148.95,0.121757,18.48,145.38,11.8215425959223,287.3302615
1158.52,0.124315,18.48,145.38,11.8215425959223,287.3302615
1168.1,0.123179,18.48,145.38,11.8215425959223,287.3302615
1177.67,0.121596,18.48,145.38,11.8215425959223,287.3302615
1187.24,0.122886,18.48,145.38,11.8215425959223,287.3302615
1196.81,0.122288,18.48,145.38,11.8215425959223,287.3302615
1206.39,0.125095,18.48,145.38,11.8215425959223,287.3302615
1215.96,0.126661,18.48,145.38,11.8215425959223,287.3302615
1225.53,0.127517,18.48,145.38,11.8215425959223,287.3302615
1235.1,0.129644,18.48,145.38,11.8215425959223,287.3302615
1244.68,0.130909,18.48,145.38,11.8215425959223,287.3302615
1254.25,0.131351,18.48,145.38,11.8215425959223,287.3302615
1263.82,0.13269,18.48,145.38,11.8215425959223,287.3302615
1273.39,0.134839,18.48,145.38,11.8215425959223,287.3302615
1282.97,0.134415,18.48,145.38,11.8215425959223,287.3302615
1292.54,0.133587,18.48,145.38,11.8215425959223,287.3302615
1302.11,0.132265,18.48,145.38,11.8215425959223,287.3302615
1311.68,0.128762,18.48,145.38,11.8215425959223,287.3302615
1321.26,0.127089,18.48,145.38,11.8215425959223,287.3302615
1330.83,0.12117,18.48,145.38,11.8215425959223,287.3302615
1340.4,0.117593,18.48,145.38,11.8215425959223,287.3302615
1349.97,0.088688,18.48,145.38,11.8215425959223,287.3302615
1359.55,0,18.48,145.38,11.8215425959223,287.3302615
1369.12,0,18.48,145.38,11.8215425959223,287.3302615
1378.69,0,18.48,145.38,11.8215425959223,287.3302615
1388.26,0,18.48,145.38,11.8215425959223,287.3302615
1397.84,0,18.48,145.38,11.8215425959223,287.3302615
1407.41,0,18.48,145.38,11.8215425959223,287.3302615
1416.98,0.031866,18.48,145.38,11.8215425959223,287.3302615
1426.55,0.03257,18.48,145.38,11.8215425959223,287.3302615
1436.12,0.038724,18.48,145.38,11.8215425959223,287.3302615
1445.7,0.045267,18.48,145.38,11.8215425959223,287.3302615
1455.27,0.043134,18.48,145.38,11.8215425959223,287.3302615
1464.84,0.041248,18.48,145.38,11.8215425959223,287.3302615
1474.41,0.050076,18.48,145.38,11.8215425959223,287.3302615
1483.99,0.050382,18.48,145.38,11.8215425959223,287.3302615
1493.56,0.053979,18.48,145.38,11.8215425959223,287.3302615
