Wavelength,Reflectance,Solar zenith,Solar azimuth,Sensor zenith,Sensor azimuth
890.493,1.089085,40.76,105.06,26.8210868033151,298.0740548
900.066,-0.069328,40.76,105.06,26.8210868033151,298.0740548
909.638,0.005535,40.76,105.06,26.8210868033151,298.0740548
919.211,0.041017,40.76,105.06,26.8210868033151,298.0740548
928.783,0.032634,40.76,105.06,26.8210868033151,298.0740548
938.356,0.047578,40.76,105.06,26.8210868033151,298.0740548
947.928,0.067893,40.76,105.06,26.8210868033151,298.0740548
957.5,0.084628,40.76,105.06,26.8210868033151,298.0740548
967.073,0.090658,40.76,105.06,26.8210868033151,298.0740548
976.645,0.095778,40.76,105.06,26.8210868033151,298.0740548
986.218,0.099849,40.76,105.06,26.8210868033151,298.0740548
995.79,0.104471,40.76,105.06,26.8210868033151,298.0740548
1005.36,0.108544,40.76,105.06,26.8210868033151,298.0740548
1014.94,0.111123,40.76,105.06,26.8210868033151,298.0740548
1024.51,0.112495,40.76,105.06,26.8210868033151,298.0740548
1034.08,0.114855,40.76,105.06,26.8210868033151,298.0740548
1043.65,0.115969,40.76,105.06,26.8210868033151,298.0740548
1053.23,0.117188,40.76,105.06,26.8210868033151,298.0740548
1062.8,0.118472,40.76,105.06,26.8210868033151,298.0740548
1072.37,0.118645,40.76,105.06,26.8210868033151,298.0740548
1081.94,0.118862,40.76,105.06,26.8210868033151,298.0740548
1091.52,0.118899,40.76,105.06,26.8210868033151,298.0740548
1101.09,0.116969,40.76,105.06,26.8210868033151,298.0740548
1110.66,0.112804,40.76,105.06,26.8210868033151,298.0740548
1120.23,0.107034,40.76,105.06,26.8210868033151,298.0740548
1129.81,0.112875,40.76,105.06,26.8210868033151,298.0740548
1139.38,0.108533,40.76,105.06,26.8210868033151,298.0740548
1148.95,0.108659,40.76,105.06,26.8210868033151,298.0740548
1158.52,0.110306,40.76,105.06,26.8210868033151,298.0740548
1168.1,0.109514,40.76,105.06,26.8210868033151,298.0740548
